Price,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,ATR
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,
Date,,,,,,,,,
2015-12-21,7834.4501953125,7840.75,7733.4501953125,7745.64990234375,126300,38.241486155106465,-57.33927029906317,-67.46327135869977,114.59640066964286
2015-12-22,7786.10009765625,7846.2998046875,7776.85009765625,7829.39990234375,125700,42.39779890459316,-47.187383090416915,-63.4080937050432,116.892822265625
2015-12-23,7865.9501953125,7871.4501953125,7826.10009765625,7830.4501953125,117900,45.98807338749167,-38.61209329593112,-58.44889362322079,111.31780133928571
2015-12-24,7861.0498046875,7888.75,7835.5,7888.75,93500,54.09354343007559,-26.80284088021199,-52.11968307461903,106.43924386160714
2015-12-28,7925.14990234375,7937.2001953125,7863.0,7863.2001953125,122900,52.61039677812447,-19.283293169120043,-45.55240509351924,106.07139369419643
2015-12-29,7928.9501953125,7942.14990234375,7902.75,7929.2001953125,113000,60.81680064166194,-7.907199741122895,-38.023364023039974,102.34640066964286
2015-12-30,7896.25,7944.75,7889.85009765625,7938.60009765625,106800,64.33542432215624,1.8456542682461077,-30.04956036478276,96.86781529017857
2015-12-31,7946.35009765625,7955.5498046875,7891.14990234375,7897.7998046875,150900,65.21219366407652,6.211021881860688,-22.797443915454075,95.36066545758929
2016-01-04,7791.2998046875,7937.5498046875,7781.10009765625,7924.5498046875,134700,63.93827304670789,11.694303950853282,-15.899094342192605,97.41064453125
2016-01-05,7784.64990234375,7831.2001953125,7763.25,7828.39990234375,145200,67.73662931316873,8.186976564940778,-11.081880160765929,98.32132393973214
2016-01-06,7741.0,7800.9501953125,7721.2001953125,7788.0498046875,147100,59.19268894517753,2.126960406078979,-8.440112047396948,95.49274553571429
2016-01-07,7568.2998046875,7674.9501953125,7556.60009765625,7673.35009765625,188900,46.53862060655796,-11.79498854602025,-9.11108734712161,103.63556780133929
2016-01-08,7601.35009765625,7634.10009765625,7581.0498046875,7611.64990234375,157400,38.62792727357548,-27.490035487310706,-12.78687697515943,101.110595703125
2016-01-11,7563.85009765625,7605.10009765625,7494.35009765625,7527.4501953125,189000,30.967875588887935,-46.19023367471982,-19.46754831507151,103.57488141741071
2016-01-12,7510.2998046875,7588.2998046875,7487.7998046875,7587.2001953125,163900,39.690300771706426,-55.54861990503014,-26.68376263306324,103.08918108258929
2016-01-13,7562.39990234375,7590.9501953125,7425.7998046875,7557.89990234375,215200,30.987394957983184,-64.58500149146857,-34.26401040474431,107.69635881696429
2016-01-14,7536.7998046875,7604.7998046875,7443.7998046875,7467.39990234375,200800,27.40678166961922,-78.14814944105365,-43.04083821200618,115.95706612723214
2016-01-15,7437.7998046875,7566.5,7427.2998046875,7561.64990234375,197500,30.515836567115997,-80.36545168712928,-50.505760907030805,121.73566545758929
2016-01-18,7351.0,7463.64990234375,7336.39990234375,7420.35009765625,233600,26.817769830181476,-92.45858798961308,-58.896326323547264,132.52493722098214
2016-01-19,7435.10009765625,7462.75,7364.14990234375,7381.7998046875,188300,20.496913044164785,-103.95484535243122,-67.90803012932406,133.92853655133928
2016-01-20,7309.2998046875,7470.89990234375,7241.5,7357.0,225600,19.165515988089908,-113.75554599236239,-77.07753330193174,146.392822265625
2016-01-21,7276.7998046875,7398.7001953125,7250.0,7376.64990234375,240700,21.736533003416568,-118.57028452907616,-85.37608354736062,152.41427176339286
2016-01-22,7422.4501953125,7433.39990234375,7327.60009765625,7355.7001953125,229200,18.954321170575298,-122.66248896313664,-92.83336463051583,148.79642159598214
2016-01-25,7436.14990234375,7487.14990234375,7421.2001953125,7468.75,163200,30.727176151364418,-115.45255087841815,-97.3572018800963,146.66427176339286
